runsec, runcounter, lognr, logsec, runtime, logfreq, genfreq, row, column, size, lower, upper, table, threads, model, cache, cpu, cpuquota, cpuperiod, cpuusage, memusage, memlimit, gen, drop, proc, dup, duphash, duptable, duprbtree, dupbstree, thread0, cpucore0, cpufreq0, thread1, cpucore1, cpufreq1, thread2, cpucore2, cpufreq2, thread3, cpucore3, cpufreq3, thread4, cpucore4, cpufreq4, thread5, cpucore5, cpufreq5, thread6, cpucore6, cpufreq6, thread7, cpucore7, cpufreq7, thread8, cpucore8, cpufreq8, thread9, cpucore9, cpufreq9, thread10, cpucore10, cpufreq10, thread11, cpucore11, cpufreq11, thread12, cpucore12, cpufreq12, thread13, cpucore13, cpufreq13, thread14, cpucore14, cpufreq14, thread15, cpucore15, cpufreq15, thread16, cpucore16, cpufreq16, thread17, cpucore17, cpufreq17, thread18, cpucore18, cpufreq18, thread19, cpucore19, cpufreq19
0, 117, 000047, 000047, 10, 1, 1, 3, 4, 12, 70, 99, 256, 16,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 16873301064013, 9900851, 32212254720, 00147552, 00129978, 00000062, 00017501, 00017456, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2699.999, 007, 4, 2700.000, 007, 5, 2699.960, 007, 6, 2700.000, 007, 7, 2700.000, 000, 8, 2700.000, 007, 9, 2700.115, 007, 10, 2699.999, 007, 11, 2700.000, 007, 12, 2700.000, 007, 13, 2700.000, 007, 14, 2700.001, 007, 15, 2699.999, 000, 16, 2699.999, 007, 17, 2700.119, , , , , , , , , , , , 
1, 118, 000041, 000041, 10, 1, 1, 3, 4, 12, 70, 99, 256, 20,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 17263719964450, 10890854, 32212254720, 00166641, 00144634, 00000080, 00021899, 00021805, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2700.000, 005, 4, 2700.000, 007, 5, 2699.999, 007, 6, 2700.000, 007, 7, 2699.999, 006, 8, 2699.999, 007, 9, 2700.000, 007, 10, 2700.000, 007, 11, 2699.999, 007, 12, 2700.000, 007, 13, 2699.997, 007, 14, 2700.000, 007, 15, 2700.000, 006, 16, 2700.000, 007, 17, 2700.001, 007, 18, 2699.999, 007, 19, 2699.999, 007, 20, 2700.000, 007, 21, 2699.999
0, 119, 000052, 000052, 10, 1, 1, 3, 4, 12, 70, 99, 256, 20,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 17365672674979, 10946150, 32212254720, 00169514, 00148041, 00000103, 00021359, 00021229, 00000000, 00000000, 00000000, 007, 2, 2699.998, 007, 3, 2699.999, 000, 4, 2700.000, 007, 5, 2699.958, 007, 6, 2700.000, 007, 7, 2699.999, 007, 8, 2700.000, 007, 9, 2700.110, 007, 10, 2699.999, 007, 11, 2699.999, 007, 12, 2700.000, 007, 13, 2699.983, 007, 14, 2700.000, 007, 15, 2700.000, 000, 16, 2700.000, 007, 17, 2700.138, 007, 18, 2699.999, 007, 19, 2700.000, 007, 20, 2699.999, 007, 21, 2700.000
1, 120, 000020, 000020, 10, 1, 1, 4, 4, 16, 10, 99, 16384, 4,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 17468358728650, 10324377, 32212254720, 00150472, 00143545, 00000035, 00006883, 00006857, 00000000, 00000000, 00000000, 007, 2, 2699.999, 007, 3, 2700.000, 000, 4, 2699.999, 007, 5, 2699.951, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0, 121, 000031, 000031, 10, 1, 1, 4, 4, 16, 10, 99, 16384, 4,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 17488814553197, 10514432, 32212254720, 00146257, 00139275, 00000033, 00006933, 00006910, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2699.999, 000, 4, 2699.999, 007, 5, 2699.992, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1, 122, 000018, 000018, 10, 1, 1, 4, 4, 16, 10, 99, 16384, 8,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 17544817164321, 11136614, 32212254720, 00133164, 00120267, 00000075, 00012813, 00012747, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2699.999, 006, 4, 2699.999, 007, 5, 2699.994, 007, 6, 2700.000, 007, 7, 2700.000, 007, 8, 2699.999, 005, 9, 2700.132, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0, 123, 000029, 000029, 10, 1, 1, 4, 4, 16, 10, 99, 16384, 8,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 17577624940808, 11165696, 32212254720, 00141327, 00116670, 00000083, 00012039, 00011957, 00000000, 00000000, 00000000, 007, 2, 2699.999, 007, 3, 2700.000, 000, 4, 2700.000, 007, 5, 2699.968, 007, 6, 2699.999, 007, 7, 2700.000, 007, 8, 2700.000, 006, 9, 2700.122, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1, 124, 000017, 000017, 10, 1, 1, 4, 4, 16, 10, 99, 16384, 12,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 17648379459778, 11816550, 32212254720, 00119881, 00104064, 00000134, 00015686, 00015573, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2699.999, 000, 4, 2700.000, 007, 5, 2699.963, 007, 6, 2700.000, 006, 7, 2700.000, 000, 8, 2700.000, 007, 9, 2700.125, 007, 10, 2700.000, 007, 11, 2700.000, 007, 12, 2700.000, 007, 13, 2699.871, , , , , , , , , , , , , , , , , , , , , , , , 
0, 125, 000028, 000028, 10, 1, 1, 4, 4, 16, 10, 99, 16384, 12,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 17692606883923, 12210995, 32212254720, 00116375, 00099233, 00000105, 00016998, 00016893, 00000000, 00000000, 00000000, 007, 2, 2700.001, 007, 3, 2700.000, 007, 4, 2700.000, 007, 5, 2699.975, 007, 6, 2700.000, 007, 7, 2700.000, 005, 8, 2700.000, 007, 9, 2700.000, 007, 10, 2700.000, 007, 11, 2700.000, 000, 12, 2700.000, 007, 13, 2699.871, , , , , , , , , , , , , , , , , , , , , , , , 
1, 126, 000135, 000135, 10, 1, 1, 4, 4, 16, 10, 99, 16384, 16,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 18403432331699, 15861350, 32212254720, 00083163, 00068281, 00000144, 00014634, 00014515, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2700.000, 007, 4, 2700.000, 007, 5, 2700.000, 007, 6, 2699.999, 005, 7, 2700.000, 000, 8, 2699.999, 007, 9, 2700.297, 007, 10, 2700.000, 006, 11, 2700.001, 002, 12, 2699.999, 007, 13, 2699.711, 007, 14, 2699.999, 007, 15, 2699.999, 000, 16, 2699.999, 007, 17, 2700.311, , , , , , , , , , , , 
0, 127, 000146, 000146, 10, 1, 1, 4, 4, 16, 10, 99, 16384, 16,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 18495598373986, 16209100, 32212254720, 00060031, 00045752, 00000185, 00013949, 00013814, 00000000, 00000000, 00000000, 007, 2, 2699.999, 007, 3, 2700.000, 000, 4, 2699.999, 007, 5, 2699.977, 007, 6, 2699.999, 007, 7, 2699.999, 000, 8, 2700.000, 007, 9, 2700.185, 006, 10, 2699.999, 006, 11, 2699.999, 002, 12, 2699.999, 007, 13, 2699.767, 007, 14, 2699.999, 006, 15, 2699.999, 000, 16, 2699.997, 007, 17, 2700.318, , , , , , , , , , , , 
