runsec, runcounter, lognr, logsec, runtime, logfreq, genfreq, row, column, size, lower, upper, table, threads, model, cache, cpu, cpuquota, cpuperiod, cpuusage, memusage, memlimit, gen, drop, proc, dup, duphash, duptable, duprbtree, dupbstree, thread0, cpucore0, cpufreq0, thread1, cpucore1, cpufreq1, thread2, cpucore2, cpufreq2, thread3, cpucore3, cpufreq3, thread4, cpucore4, cpufreq4, thread5, cpucore5, cpufreq5, thread6, cpucore6, cpufreq6, thread7, cpucore7, cpufreq7, thread8, cpucore8, cpufreq8, thread9, cpucore9, cpufreq9, thread10, cpucore10, cpufreq10, thread11, cpucore11, cpufreq11, thread12, cpucore12, cpufreq12, thread13, cpucore13, cpufreq13, thread14, cpucore14, cpufreq14, thread15, cpucore15, cpufreq15, thread16, cpucore16, cpufreq16, thread17, cpucore17, cpufreq17, thread18, cpucore18, cpufreq18, thread19, cpucore19, cpufreq19
0, 137, 000060, 000060, 10, 1, 1, 4, 4, 16, 10, 99, 2048, 16,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 5000000, 100000, 25788083345829, 11990220, 32212254720, 00102300, 00084479, 00000153, 00017618, 00017453, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2699.999, 000, 4, 2700.000, 007, 5, 2699.953, 007, 6, 2699.999, 007, 7, 2700.000, 000, 8, 2700.000, 007, 9, 2700.142, 007, 10, 2699.999, 007, 11, 2700.000, 007, 12, 2700.000, 007, 13, 2700.000, 007, 14, 2699.999, 007, 15, 2699.999, 001, 16, 2700.000, 006, 17, 2700.045, , , , , , , , , , , , 
1, 138, 000016, 000016, 10, 1, 1, 4, 4, 16, 10, 99, 2048, 20,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 5000000, 100000, 25935138662279, 10185523, 32212254720, 00115743, 00092793, 00000200, 00022539, 00022447, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2700.000, 000, 4, 2700.000, 007, 5, 2699.954, 007, 6, 2700.000, 007, 7, 2700.000, 006, 8, 2699.999, 007, 9, 2700.000, 007, 10, 2700.000, 007, 11, 2700.000, 000, 12, 2700.000, 007, 13, 2699.928, 007, 14, 2699.999, 007, 15, 2700.000, 000, 16, 2700.000, 007, 17, 2700.009, 007, 18, 2699.999, 007, 19, 2699.999, 000, 20, 2699.999, 007, 21, 2699.949
0, 139, 000027, 000027, 10, 1, 1, 4, 4, 16, 10, 99, 2048, 20,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 5000000, 100000, 26048948778388, 11769036, 32212254720, 00125892, 00101320, 00000203, 00024161, 00024012, 00000000, 00000000, 00000000, 007, 2, 2699.999, 007, 3, 2700.000, 000, 4, 2699.999, 007, 5, 2699.962, 006, 6, 2700.000, 007, 7, 2699.999, 001, 8, 2700.000, 007, 9, 2700.130, 007, 10, 2700.000, 006, 11, 2700.000, 000, 12, 2699.999, 006, 13, 2699.953, 007, 14, 2699.999, 007, 15, 2699.999, 001, 16, 2699.999, 007, 17, 2700.060, 007, 18, 2700.000, 007, 19, 2700.000, 000, 20, 2700.000, 007, 21, 2699.935
1, 140, 000023, 000023, 10, 1, 1, 4, 4, 16, 10, 99, 256, 4,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 5000000, 100000, 26159449852192, 8491417, 32212254720, 00175422, 00167634, 00000049, 00007734, 00007695, 00000000, 00000000, 00000000, 007, 2, 2699.998, 007, 3, 2700.000, 007, 4, 2700.000, 007, 5, 2699.998, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0, 141, 000034, 000034, 10, 1, 1, 4, 4, 16, 10, 99, 256, 4,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 5000000, 100000, 26184538686627, 8697856, 32212254720, 00162138, 00155837, 00000050, 00006242, 00006200, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2700.000, 007, 4, 2700.000, 007, 5, 2699.999, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1, 142, 000065, 000065, 10, 1, 1, 4, 4, 16, 10, 99, 256, 8,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 5000000, 100000, 26398638266247, 9845145, 32212254720, 00127795, 00113609, 00000071, 00014099, 00014026, 00000000, 00000000, 00000000, 007, 2, 2699.999, 007, 3, 2699.999, 007, 4, 2700.000, 007, 5, 2699.962, 007, 6, 2700.000, 007, 7, 2699.999, 000, 8, 2700.000, 007, 9, 2700.125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0, 143, 000076, 000076, 10, 1, 1, 4, 4, 16, 10, 99, 256, 8,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 5000000, 100000, 26431284905571, 9830809, 32212254720, 00130831, 00117677, 00000073, 00013067, 00012983, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2700.000, 000, 4, 2700.000, 007, 5, 2699.960, 007, 6, 2700.000, 003, 7, 2700.000, 005, 8, 2699.999, 007, 9, 2699.999, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1, 144, 000025, 000025, 10, 1, 1, 4, 4, 16, 10, 99, 256, 12,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 5000000, 100000, 26539983570246, 9979904, 32212254720, 00105818, 00089348, 00000099, 00016316, 00016240, 00000000, 00000000, 00000000, 006, 2, 2700.001, 006, 3, 2699.999, 006, 4, 2700.000, 007, 5, 2699.998, 007, 6, 2699.999, 007, 7, 2700.000, 006, 8, 2700.000, 007, 9, 2700.080, 007, 10, 2700.000, 007, 11, 2699.999, 007, 12, 2700.001, 007, 13, 2700.017, , , , , , , , , , , , , , , , , , , , , , , , 
0, 145, 000036, 000036, 10, 1, 1, 4, 4, 16, 10, 99, 256, 12,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 5000000, 100000, 26587533041250, 10093772, 32212254720, 00119629, 00111295, 00000086, 00017984, 00017891, 00000000, 00000000, 00000000, 007, 2, 2700.001, 006, 3, 2699.999, 007, 4, 2700.000, 006, 5, 2699.957, 007, 6, 2699.999, 007, 7, 2699.999, 000, 8, 2700.000, 007, 9, 2700.115, 007, 10, 2699.999, 007, 11, 2700.000, 000, 12, 2699.999, 007, 13, 2699.999, , , , , , , , , , , , , , , , , , , , , , , , 
1, 146, 000016, 000016, 10, 1, 1, 4, 4, 16, 10, 99, 256, 16,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 5000000, 100000, 26674569712004, 10490675, 32212254720, 00108783, 00088192, 00000122, 00020370, 00020277, 00000000, 00000000, 00000000, 007, 2, 2699.998, 007, 3, 2700.001, 001, 4, 2699.999, 007, 5, 2699.954, 007, 6, 2700.000, 007, 7, 2700.000, 003, 8, 2700.000, 007, 9, 2700.114, 007, 10, 2699.999, 007, 11, 2699.998, 005, 12, 2700.000, 007, 13, 2700.001, 007, 14, 2700.000, 007, 15, 2700.000, 007, 16, 2700.000, 007, 17, 2700.016, , , , , , , , , , , , 
