runsec, runcounter, lognr, logsec, runtime, logfreq, genfreq, row, column, size, lower, upper, table, threads, model, cache, cpu, cpuquota, cpuperiod, cpuusage, memusage, memlimit, gen, drop, proc, dup, duphash, duptable, duprbtree, dupbstree, thread0, cpucore0, cpufreq0, thread1, cpucore1, cpufreq1, thread2, cpucore2, cpufreq2, thread3, cpucore3, cpufreq3, thread4, cpucore4, cpufreq4, thread5, cpucore5, cpufreq5, thread6, cpucore6, cpufreq6, thread7, cpucore7, cpufreq7, thread8, cpucore8, cpufreq8, thread9, cpucore9, cpufreq9, thread10, cpucore10, cpufreq10, thread11, cpucore11, cpufreq11, thread12, cpucore12, cpufreq12, thread13, cpucore13, cpufreq13, thread14, cpucore14, cpufreq14, thread15, cpucore15, cpufreq15, thread16, cpucore16, cpufreq16, thread17, cpucore17, cpufreq17, thread18, cpucore18, cpufreq18, thread19, cpucore19, cpufreq19
1, 62, 000024, 000024, 10, 1, 1, 2, 4, 8, 10, 99, 8192, 18,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, -1, 100000, 790538117239543, 34841425510, 9223372036854771712, 00623165, 00621911, 00000345, 00000000, 00000000, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2699.999, 007, 4, 2699.999, 007, 5, 2700.000, 007, 6, 2700.000, 007, 7, 2700.000, 007, 8, 2699.999, 007, 9, 2700.000, 007, 10, 2699.999, 007, 11, 2699.999, 007, 12, 2699.999, 007, 13, 2699.999, 007, 14, 2699.999, 007, 15, 2700.000, 007, 16, 2700.000, 007, 17, 2700.000, 007, 18, 2700.000, 007, 19, 2699.999, , , , , , 
0, 63, 000035, 000035, 10, 1, 1, 2, 4, 8, 10, 99, 8192, 18,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, -1, 100000, 790765718593331, 34846183833, 9223372036854771712, 00609624, 00608402, 00000344, 00000000, 00000000, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2700.000, 007, 4, 2700.000, 007, 5, 2699.999, 007, 6, 2700.000, 007, 7, 2700.000, 007, 8, 2699.999, 007, 9, 2700.000, 007, 10, 2700.000, 007, 11, 2700.000, 007, 12, 2700.000, 007, 13, 2700.000, 007, 14, 2700.000, 007, 15, 2699.999, 007, 16, 2699.999, 007, 17, 2700.000, 007, 18, 2699.999, 007, 19, 2700.000, , , , , , 
1, 64, 000053, 000053, 10, 1, 1, 2, 4, 8, 10, 99, 8192, 19,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, -1, 100000, 791925050365285, 34879916032, 9223372036854771712, 00574347, 00573060, 00000336, 00000000, 00000000, 00000000, 00000000, 00000000, 007, 2, 2699.999, 007, 3, 2700.000, 007, 4, 2700.000, 007, 5, 2700.000, 007, 6, 2700.000, 007, 7, 2700.000, 007, 8, 2700.000, 007, 9, 2699.999, 007, 10, 2700.000, 007, 11, 2700.000, 007, 12, 2700.000, 007, 13, 2700.000, 007, 14, 2700.000, 007, 15, 2700.000, 007, 16, 2699.999, 007, 17, 2700.000, 007, 18, 2700.000, 007, 19, 2699.999, 007, 20, 2700.000, , , 
0, 65, 000064, 000064, 10, 1, 1, 2, 4, 8, 10, 99, 8192, 19,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, -1, 100000, 792165047388707, 34883155558, 9223372036854771712, 00555073, 00553758, 00000339, 00000000, 00000000, 00000000, 00000000, 00000000, 007, 2, 2699.999, 007, 3, 2699.999, 007, 4, 2699.999, 007, 5, 2699.999, 007, 6, 2700.000, 007, 7, 2700.000, 007, 8, 2699.999, 007, 9, 2700.000, 007, 10, 2700.001, 007, 11, 2700.000, 007, 12, 2700.000, 007, 13, 2699.999, 007, 14, 2700.000, 007, 15, 2699.999, 007, 16, 2700.000, 007, 17, 2699.999, 007, 18, 2699.999, 007, 19, 2700.000, 007, 20, 2700.000, , , 
1, 66, 000074, 000074, 10, 1, 1, 2, 4, 8, 10, 99, 8192, 20,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, -1, 100000, 794167739651993, 34888079360, 9223372036854771712, 00305407, 00303922, 00000349, 00000000, 00000000, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2700.000, 007, 4, 2700.000, 007, 5, 2699.999, 007, 6, 2699.999, 007, 7, 2700.001, 007, 8, 2700.000, 007, 9, 2700.000, 007, 10, 2699.999, 007, 11, 2699.999, 007, 12, 2700.000, 007, 13, 2699.999, 007, 14, 2699.999, 007, 15, 2700.000, 007, 16, 2700.000, 007, 17, 2700.000, 007, 18, 2700.000, 006, 19, 2700.000, 007, 20, 2700.000, 007, 21, 2700.000
0, 67, 000085, 000085, 10, 1, 1, 2, 4, 8, 10, 99, 8192, 20,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, -1, 100000, 794494762361365, 34889104179, 9223372036854771712, 00304873, 00303388, 00000391, 00000000, 00000000, 00000000, 00000000, 00000000, 007, 2, 2699.999, 007, 3, 2700.000, 007, 4, 2699.999, 007, 5, 2700.000, 007, 6, 2700.000, 006, 7, 2699.999, 007, 8, 2700.000, 007, 9, 2699.999, 007, 10, 2700.001, 007, 11, 2700.000, 007, 12, 2700.000, 007, 13, 2700.000, 007, 14, 2700.000, 007, 15, 2700.000, 007, 16, 2700.000, 007, 17, 2699.999, 007, 18, 2699.998, 007, 19, 2699.999, 007, 20, 2700.000, 007, 21, 2699.999
1, 68, 000029, 000029, 10, 1, 1, 2, 4, 8, 10, 99, 4096, 4,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, -1, 100000, 794875759552478, 34871861248, 9223372036854771712, 00325298, 00325128, 00000040, 00000000, 00000000, 00000000, 00000000, 00000000, 007, 2, 2699.999, 007, 3, 2699.999, 006, 4, 2699.999, 007, 5, 2700.000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0, 69, 000040, 000040, 10, 1, 1, 2, 4, 8, 10, 99, 4096, 4,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, -1, 100000, 794956711073643, 34872851660, 9223372036854771712, 00324752, 00324590, 00000034, 00000000, 00000000, 00000000, 00000000, 00000000, 007, 2, 2700.000, 005, 3, 2699.999, 007, 4, 2700.000, 007, 5, 2700.001, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1, 70, 000020, 000020, 10, 1, 1, 2, 4, 8, 10, 99, 4096, 5,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, -1, 100000, 795122323372815, 34871052697, 9223372036854771712, 00333048, 00332850, 00000034, 00000000, 00000000, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2700.000, 007, 4, 2699.999, 007, 5, 2700.001, 007, 6, 2700.000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0, 71, 000031, 000031, 10, 1, 1, 2, 4, 8, 10, 99, 4096, 5,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, -1, 100000, 795204084098063, 34872448614, 9223372036854771712, 00334585, 00334379, 00000034, 00000000, 00000000, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2700.000, 007, 4, 2699.999, 007, 5, 2700.000, 007, 6, 2699.999, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
