runsec, runcounter, lognr, logsec, runtime, logfreq, genfreq, row, column, size, lower, upper, table, threads, model, cache, cpu, cpuquota, cpuperiod, cpuusage, memusage, memlimit, gen, drop, proc, dup, duphash, duptable, duprbtree, dupbstree, thread0, cpucore0, cpufreq0, thread1, cpucore1, cpufreq1, thread2, cpucore2, cpufreq2, thread3, cpucore3, cpufreq3, thread4, cpucore4, cpufreq4, thread5, cpucore5, cpufreq5, thread6, cpucore6, cpufreq6, thread7, cpucore7, cpufreq7, thread8, cpucore8, cpufreq8, thread9, cpucore9, cpufreq9, thread10, cpucore10, cpufreq10, thread11, cpucore11, cpufreq11, thread12, cpucore12, cpufreq12, thread13, cpucore13, cpufreq13, thread14, cpucore14, cpufreq14, thread15, cpucore15, cpufreq15, thread16, cpucore16, cpufreq16, thread17, cpucore17, cpufreq17, thread18, cpucore18, cpufreq18, thread19, cpucore19, cpufreq19
0, 161, 000025, 000025, 10, 1, 1, 4, 4, 16, 30, 99, 2048, 4,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 54393851921420, 8638054, 9223372036854771712, 00225859, 00213945, 00000154, 00011872, 00011723, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2700.000, 007, 4, 2700.000, 007, 5, 2699.905, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1, 162, 000031, 000031, 10, 1, 1, 4, 4, 16, 30, 99, 2048, 8,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 54554406482685, 10018816, 9223372036854771712, 00166379, 00147678, 00000154, 00018604, 00018332, 00000000, 00000000, 00000000, 007, 2, 2699.999, 007, 3, 2700.000, 006, 4, 2700.000, 007, 5, 2699.951, 007, 6, 2700.000, 007, 7, 2699.998, 000, 8, 2699.999, 007, 9, 2699.971, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0, 163, 000042, 000042, 10, 1, 1, 4, 4, 16, 30, 99, 2048, 8,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 54612918060501, 10213376, 9223372036854771712, 00161351, 00143219, 00000134, 00018034, 00017831, 00000000, 00000000, 00000000, 007, 2, 2699.998, 007, 3, 2700.000, 007, 4, 2700.000, 007, 5, 2699.953, 007, 6, 2699.998, 007, 7, 2699.999, 000, 8, 2699.999, 007, 9, 2699.940, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1, 164, 000043, 000043, 10, 1, 1, 4, 4, 16, 30, 99, 2048, 12,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 54909264251193, 10917478, 9223372036854771712, 00141399, 00118243, 00000099, 00022962, 00022863, 00000000, 00000000, 00000000, 007, 2, 2699.998, 007, 3, 2699.999, 004, 4, 2699.999, 007, 5, 2700.062, 007, 6, 2700.000, 007, 7, 2699.999, 006, 8, 2700.000, 007, 9, 2699.761, 007, 10, 2700.000, 007, 11, 2700.000, 006, 12, 2699.999, 007, 13, 2700.000, , , , , , , , , , , , , , , , , , , , , , , , 
0, 165, 000054, 000054, 10, 1, 1, 4, 4, 16, 30, 99, 2048, 12,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 54996532502118, 11319705, 9223372036854771712, 00146730, 00120485, 00000181, 00026062, 00025748, 00000000, 00000000, 00000000, 007, 2, 2699.999, 007, 3, 2700.000, 005, 4, 2699.998, 007, 5, 2700.046, 007, 6, 2700.000, 007, 7, 2700.000, 000, 8, 2700.000, 007, 9, 2699.661, 007, 10, 2700.000, 006, 11, 2700.000, 007, 12, 2699.999, 007, 13, 2699.999, , , , , , , , , , , , , , , , , , , , , , , , 
1, 166, 000152, 000152, 10, 1, 1, 4, 4, 16, 30, 99, 2048, 16,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 56433376447587, 16705126, 9223372036854771712, 00167213, 00133292, 00000117, 00033656, 00033497, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2700.000, 003, 4, 2699.999, 007, 5, 2700.047, 007, 6, 2699.999, 007, 7, 2700.001, 000, 8, 2700.001, 007, 9, 2700.163, 007, 10, 2699.999, 007, 11, 2700.000, 005, 12, 2700.001, 007, 13, 2700.054, 007, 14, 2700.000, 007, 15, 2700.001, 007, 16, 2700.001, 007, 17, 2699.999, , , , , , , , , , , , 
0, 167, 000163, 000163, 10, 1, 1, 4, 4, 16, 30, 99, 2048, 16,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 56518452774935, 17028710, 9223372036854771712, 00155695, 00124587, 00000115, 00030897, 00030715, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2700.000, 003, 4, 2700.000, 007, 5, 2700.041, 007, 6, 2700.001, 007, 7, 2700.000, 000, 8, 2700.000, 007, 9, 2700.013, 007, 10, 2700.000, 007, 11, 2699.999, 002, 12, 2700.001, 007, 13, 2700.052, 007, 14, 2700.001, 007, 15, 2700.001, 000, 16, 2700.001, 007, 17, 2699.950, , , , , , , , , , , , 
1, 168, 000024, 000024, 10, 1, 1, 4, 4, 16, 30, 99, 2048, 20,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 56825383665383, 11428659, 9223372036854771712, 00296986, 00220410, 00000237, 00050075, 00049707, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2699.999, 007, 4, 2700.000, 007, 5, 2699.998, 007, 6, 2700.000, 007, 7, 2700.000, 001, 8, 2700.000, 007, 9, 2699.977, 007, 10, 2700.000, 007, 11, 2699.999, 000, 12, 2700.000, 007, 13, 2699.940, 007, 14, 2700.000, 007, 15, 2699.999, 007, 16, 2700.000, 007, 17, 2700.001, 007, 18, 2700.000, 006, 19, 2699.999, 000, 20, 2699.999, 007, 21, 2699.834
0, 169, 000035, 000035, 10, 1, 1, 4, 4, 16, 30, 99, 2048, 20,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 56971635354254, 11137843, 9223372036854771712, 00270255, 00218815, 00000170, 00051056, 00050858, 00000000, 00000000, 00000000, 007, 2, 2700.000, 007, 3, 2700.000, 003, 4, 2700.000, 007, 5, 2700.000, 007, 6, 2700.000, 007, 7, 2699.999, 000, 8, 2699.999, 007, 9, 2699.825, 007, 10, 2700.000, 007, 11, 2699.999, 007, 12, 2699.999, 007, 13, 2699.998, 007, 14, 2700.000, 007, 15, 2700.000, 000, 16, 2700.000, 007, 17, 2699.984, 007, 18, 2700.000, 007, 19, 2700.000, 000, 20, 2700.000, 007, 21, 2699.827
1, 170, 000021, 000021, 10, 1, 1, 4, 4, 16, 30, 99, 256, 4,  Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz,  39424,  28, 4000000, 100000, 57120989237993, 8420556, 9223372036854771712, 00268795, 00210720, 00000175, 00011935, 00011768, 00000000, 00000000, 00000000, 007, 2, 2699.999, 007, 3, 2700.000, 007, 4, 2700.000, 007, 5, 2700.072, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
